Acupoint_Code,Relation,Mesh_Term,Mesh_Id,NCT_freq,NCT_Ids
LI4,clinicaltrials,CONSTIPATION,D000003248,6,"NCT05558657, NCT06537440, NCT04318808, NCT06390761, NCT05506397, NCT05805787"
LI4,clinicaltrials,CORNEAL DISEASES,D000003316,3,"NCT05552820, NCT03204903, NCT01105221"
LI4,clinicaltrials,CORONAVIRIDAE INFECTIONS,D000003333,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,CORONAVIRUS INFECTIONS,D000018352,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,COVID-19,D000086382,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,CRANIAL NERVE DISEASES,D000003389,12,"NCT06280794, NCT06393231, NCT05871658, NCT05585346, NCT03580317, NCT05846217, NCT06544603, NCT04249921, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
LI4,clinicaltrials,CRANIOCEREBRAL TRAUMA,D000006259,2,"NCT05839132, NCT02868671"
LI4,clinicaltrials,CROHN DISEASE,D000003424,6,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT04187820"
LI4,clinicaltrials,CYSTS,D000003560,2,"NCT03625531, NCT04509817"
LI4,clinicaltrials,DELIRIUM,D000003693,4,"NCT03726073, NCT04950738, NCT06360549, NCT04693390"
LI4,clinicaltrials,DEPRESSION,D000003863,11,"NCT04283591, NCT02423694, NCT01174394, NCT04272476, NCT01634022, NCT01633996, NCT03328819, NCT02472613, NCT00641303, NCT02644161, NCT05631145"
LI4,clinicaltrials,DEPRESSIVE DISORDER,D000003866,8,"NCT04283591, NCT02423694, NCT01174394, NCT04272476, NCT04998565, NCT03328819, NCT02472613, NCT02644161"
LI4,clinicaltrials,DIGESTIVE SYSTEM DISEASES,D000004066,19,"NCT05801666, NCT04211129, NCT04198831, NCT06375382, NCT00464425, NCT03222557, NCT06364722, NCT02509143, NCT04813510, NCT02059603, NCT04318821, NCT06352164, NCT05798884, NCT06128785, NCT02388256, NCT05975385, NCT06304285, NCT00591877, NCT04187820"
LI4,clinicaltrials,DIGESTIVE SYSTEM NEOPLASMS,D000004067,6,"NCT05801666, NCT03222557, NCT02509143, NCT05798884, NCT06128785, NCT02388256"
LI4,clinicaltrials,DISEASE,D000004194,7,"NCT03625531, NCT02382029, NCT03881319, NCT04509817, NCT02126436, NCT02204215, NCT05283577"
LI4,clinicaltrials,DISEASE ATTRIBUTES,D000020969,7,"NCT03934294, NCT06393231, NCT05971134, NCT02116218, NCT06544603, NCT05212688, NCT03592797"
LI4,clinicaltrials,DNA VIRUS INFECTIONS,D000004266,9,"NCT06280794, NCT06393231, NCT05585346, NCT05846217, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
LI4,clinicaltrials,DRY EYE SYNDROMES,D000015352,3,"NCT05552820, NCT03204903, NCT01105221"
LI4,clinicaltrials,DYSKINESIAS,D000020820,3,"NCT05330494, NCT01848158, NCT04950738"
LI4,clinicaltrials,DYSMENORRHEA,D000004412,4,"NCT05686460, NCT05799924, NCT03881319, NCT04687852"
LI4,clinicaltrials,DYSPEPSIA,D000004415,2,"NCT02358486, NCT01921504"
LI4,clinicaltrials,DYSSOMNIAS,D000020920,2,"NCT06401837, NCT05830877"
LI4,clinicaltrials,EAR DISEASES,D000004427,2,"NCT05188365, NCT04249921"
LI4,clinicaltrials,EMERGENCE DELIRIUM,D000071257,2,"NCT03726073, NCT04693390"
LI4,clinicaltrials,ENDOCRINE SYSTEM DISEASES,D000004700,4,"NCT03625531, NCT04509817, NCT06510764, NCT04076800"
LI4,clinicaltrials,ESOPHAGEAL DISEASES,D000004935,2,"NCT05801666, NCT00591877"
LI4,clinicaltrials,EYE DISEASES,D000005128,6,"NCT05552820, NCT05871658, NCT03204903, NCT01105221, NCT03097198, NCT05753137"
LI4,clinicaltrials,FACIAL NERVE DISEASES,D000005155,10,"NCT06280794, NCT06393231, NCT05585346, NCT03580317, NCT05846217, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
LI4,clinicaltrials,FACIAL PAIN,D000005157,2,"NCT05414695, NCT02589418"
LI4,clinicaltrials,FACIAL PARALYSIS,D000005158,9,"NCT06280794, NCT06393231, NCT05585346, NCT05846217, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
LI4,clinicaltrials,FACIES,D000019066,3,"NCT06393231, NCT06544603, NCT03592797"
LI4,clinicaltrials,FATIGUE,D000005221,6,"NCT05842265, NCT05749757, NCT00641303, NCT06028685, NCT06401837, NCT05289154"
LI4,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,4,"NCT03625531, NCT04509817, NCT05971134, NCT06232200"
LI4,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,6,"NCT03625531, NCT04998565, NCT04509817, NCT05971134, NCT06232200, NCT00279071"
LI4,clinicaltrials,FIBROMYALGIA,D000005356,3,"NCT05357157, NCT02583334, NCT06571110"
LI4,clinicaltrials,"FRACTURES, BONE",D000050723,3,"NCT03822273, NCT04318496, NCT03359941"
LI4,clinicaltrials,GASTROENTERITIS,D000005759,7,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06304285, NCT04187820"
LI4,clinicaltrials,GASTROINTESTINAL DISEASES,D000005767,17,"NCT05801666, NCT04211129, NCT04198831, NCT06375382, NCT00464425, NCT03222557, NCT06364722, NCT02509143, NCT02059603, NCT04318821, NCT06352164, NCT05798884, NCT06128785, NCT02388256, NCT06304285, NCT00591877, NCT04187820"
LI4,clinicaltrials,GASTROINTESTINAL NEOPLASMS,D000005770,6,"NCT05801666, NCT03222557, NCT02509143, NCT05798884, NCT06128785, NCT02388256"
LI4,clinicaltrials,"GENETIC DISEASES, INBORN",D000030342,2,"NCT05529836, NCT05045820"
LI4,clinicaltrials,GENITAL DISEASES,D000091662,3,"NCT03625531, NCT04509817, NCT03981120"
LI4,clinicaltrials,"GENITAL DISEASES, FEMALE",D000005831,2,"NCT03625531, NCT04509817"
LI4,clinicaltrials,GONADAL DISORDERS,D000006058,3,"NCT03625531, NCT04509817, NCT06510764"
LI4,clinicaltrials,HEAD AND NECK NEOPLASMS,D000006258,3,"NCT05801666, NCT03934294, NCT06465628"
LI4,clinicaltrials,HEADACHE,D000006261,2,"NCT06584409, NCT05254028"
LI4,clinicaltrials,HEADACHE DISORDERS,D000020773,9,"NCT06219694, NCT02580968, NCT02592681, NCT02765581, NCT04636359, NCT06584409, NCT04664088, NCT04542811, NCT05254028"
LI4,clinicaltrials,"HEADACHE DISORDERS, PRIMARY",D000051270,9,"NCT06219694, NCT02580968, NCT02592681, NCT02765581, NCT04636359, NCT06584409, NCT04664088, NCT04542811, NCT05254028"
LI4,clinicaltrials,HEART DISEASES,D000006331,3,"NCT02443220, NCT05575544, NCT03297658"
LI4,clinicaltrials,HEMATOLOGIC DISEASES,D000006402,4,"NCT05842265, NCT05730972, NCT06500715, NCT05045820"
LI4,clinicaltrials,HERPESVIRIDAE INFECTIONS,D000006566,9,"NCT06280794, NCT06393231, NCT05585346, NCT05846217, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
LI4,clinicaltrials,HOT FLASHES,D000019584,2,"NCT00641303, NCT05460819"
LI4,clinicaltrials,HYPERSENSITIVITY,D000006967,5,"NCT05529836, NCT02339714, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,"HYPERSENSITIVITY, IMMEDIATE",D000006969,5,"NCT05529836, NCT02339714, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,ILEUS,D000045823,3,"NCT00464425, NCT03222557, NCT02059603"
LI4,clinicaltrials,IMMUNE SYSTEM DISEASES,D000007154,8,"NCT05842265, NCT05871658, NCT05529836, NCT02339714, NCT02486159, NCT02033252, NCT04521998, NCT03342105"
LI4,clinicaltrials,"INFANT, NEWBORN, DISEASES",D000007232,4,"NCT01761331, NCT00860301, NCT06278675, NCT05894798"
LI4,clinicaltrials,INFARCTION,D000007238,3,"NCT03086863, NCT02967484, NCT06401837"
LI4,clinicaltrials,INFECTIONS,D000007239,24,"NCT06280794, NCT05749757, NCT06393231, NCT04844710, NCT03292068, NCT05585346, NCT05846217, NCT06544603, NCT02339714, NCT06278675, NCT01201642, NCT04910659, NCT02486159, NCT02033252, NCT06304285, NCT02204215, NCT03342105, NCT05289154, NCT06063954, NCT05212688, NCT04959747, NCT03592797, NCT06573697, NCT05631145"
LI4,clinicaltrials,INFLAMMATION,D000007249,5,"NCT02761096, NCT06278675, NCT02204215, NCT06247007, NCT02951611"
LI4,clinicaltrials,INFLAMMATORY BOWEL DISEASES,D000015212,6,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT04187820"
LI4,clinicaltrials,INTESTINAL DISEASES,D000007410,15,"NCT04211129, NCT04198831, NCT06375382, NCT00464425, NCT03222557, NCT06364722, NCT02509143, NCT02059603, NCT04318821, NCT06352164, NCT05798884, NCT06128785, NCT02388256, NCT06304285, NCT04187820"
LI4,clinicaltrials,INTESTINAL NEOPLASMS,D000007414,5,"NCT03222557, NCT02509143, NCT05798884, NCT06128785, NCT02388256"
LI4,clinicaltrials,INTESTINAL OBSTRUCTION,D000007415,4,"NCT00464425, NCT03222557, NCT02059603, NCT04318821"
LI4,clinicaltrials,ISCHEMIA,D000007511,4,"NCT04528472, NCT03086863, NCT02967484, NCT06401837"
LI4,clinicaltrials,JOINT DISEASES,D000007592,5,"NCT03086863, NCT04802213, NCT05264649, NCT04521998, NCT01650207"
LI4,clinicaltrials,KERATITIS,D000007634,3,"NCT05552820, NCT03204903, NCT01105221"
LI4,clinicaltrials,KERATOCONJUNCTIVITIS,D000007637,3,"NCT05552820, NCT03204903, NCT01105221"
LI4,clinicaltrials,KERATOCONJUNCTIVITIS SICCA,D000007638,3,"NCT05552820, NCT03204903, NCT01105221"
LI4,clinicaltrials,LACRIMAL APPARATUS DISEASES,D000007766,3,"NCT05552820, NCT03204903, NCT01105221"
LI4,clinicaltrials,LUNG DISEASES,D000008171,13,"NCT05749757, NCT02663492, NCT05930262, NCT04844710, NCT05730972, NCT01408212, NCT06278675, NCT02033252, NCT05289154, NCT05212688, NCT02951611, NCT04959747, NCT05631145"
LI4,clinicaltrials,LUNG NEOPLASMS,D000008175,4,"NCT02663492, NCT05730972, NCT01408212, NCT02951611"
LI4,clinicaltrials,LYMPHATIC DISEASES,D000008206,2,"NCT02528539, NCT04158193"
LI4,clinicaltrials,LYMPHEDEMA,D000008209,2,"NCT02528539, NCT04158193"
LI4,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,2,"NCT05971134, NCT06232200"
LI4,clinicaltrials,MASTODYNIA,D000059373,2,"NCT05548374, NCT05408377"
LI4,clinicaltrials,MENSTRUATION DISTURBANCES,D000008599,6,"NCT05686460, NCT05799924, NCT03881319, NCT04509817, NCT02592681, NCT04687852"
LI4,clinicaltrials,MENTAL DISORDERS,D000001523,24,"NCT04283591, NCT03012373, NCT03726073, NCT02423694, NCT01174394, NCT04272476, NCT04998565, NCT02457039, NCT03545022, NCT02975362, NCT04850196, NCT04789772, NCT03328819, NCT02472613, NCT00641303, NCT04950738, NCT06360549, NCT04693390, NCT04895852, NCT06401837, NCT04305951, NCT02644161, NCT01512433, NCT05830877"
LI4,clinicaltrials,MIGRAINE DISORDERS,D000008881,8,"NCT06219694, NCT02580968, NCT02592681, NCT02765581, NCT04636359, NCT06584409, NCT04664088, NCT04542811"
LI4,clinicaltrials,MIGRAINE WITHOUT AURA,D000020326,3,"NCT02765581, NCT04636359, NCT04542811"
LI4,clinicaltrials,MOOD DISORDERS,D000019964,8,"NCT04283591, NCT02423694, NCT01174394, NCT04272476, NCT04998565, NCT03328819, NCT02472613, NCT02644161"
LI4,clinicaltrials,MOUTH DISEASES,D000009059,16,"NCT06280794, NCT03934294, NCT02382029, NCT06393231, NCT02761096, NCT05585346, NCT03580317, NCT05846217, NCT06544603, NCT01201642, NCT06063954, NCT06247007, NCT06465628, NCT05783011, NCT03592797, NCT06573697"
LI4,clinicaltrials,MOVEMENT DISORDERS,D000009069,2,"NCT06304285, NCT06390761"
LI4,clinicaltrials,MUSCULAR DISEASES,D000009135,5,"NCT05357157, NCT02321696, NCT02583334, NCT04182295, NCT06571110"
LI4,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,14,"NCT05357157, NCT01987622, NCT03107468, NCT02321696, NCT03086863, NCT05730972, NCT04802213, NCT02583334, NCT04249921, NCT04182295, NCT06571110, NCT05264649, NCT04521998, NCT01650207"
LI4,clinicaltrials,MYOFASCIAL PAIN SYNDROMES,D000009209,3,"NCT05357157, NCT02583334, NCT06571110"
LI4,clinicaltrials,NAUSEA,D000009325,5,"NCT02509143, NCT05975385, NCT05068037, NCT04801277, NCT04748133"
LI4,clinicaltrials,NECROSIS,D000009336,3,"NCT03086863, NCT02967484, NCT06401837"
LI4,clinicaltrials,NEOPLASMS,D000009369,27,"NCT05801666, NCT03625531, NCT05842265, NCT06590766, NCT02364726, NCT03934294, NCT02457039, NCT03222557, NCT02663492, NCT05904340, NCT02964286, NCT05730972, NCT03836872, NCT04509817, NCT00641303, NCT02509143, NCT04249921, NCT01408212, NCT04318808, NCT05460819, NCT05798884, NCT06128785, NCT02388256, NCT06500715, NCT06465628, NCT04158193, NCT02951611"
LI4,clinicaltrials,NEOPLASMS BY HISTOLOGIC TYPE,D000009370,3,"NCT05842265, NCT04249921, NCT06500715"
LI4,clinicaltrials,NEOPLASMS BY SITE,D000009371,21,"NCT05801666, NCT02364726, NCT03934294, NCT02457039, NCT03222557, NCT02663492, NCT05904340, NCT02964286, NCT05730972, NCT03836872, NCT00641303, NCT02509143, NCT04249921, NCT01408212, NCT05460819, NCT05798884, NCT06128785, NCT02388256, NCT06465628, NCT04158193, NCT02951611"
LI4,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,70,"NCT05188365, NCT04283591, NCT06219694, NCT03290976, NCT06280794, NCT03726073, NCT02744274, NCT05357157, NCT05558657, NCT02364726, NCT01174394, NCT05330494, NCT03545022, NCT06393231, NCT03582423, NCT05930262, NCT05904340, NCT01804192, NCT02975362, NCT02761096, NCT05871658, NCT03086863, NCT01848158, NCT03048591, NCT06261801, NCT02580968, NCT05585346, NCT05921019, NCT03580317, NCT05846217, NCT02583334, NCT02472613, NCT00641303, NCT06544603, NCT04249921, NCT04182295, NCT02592681, NCT02765581, NCT04950738, NCT06571110, NCT06165575, NCT05587075, NCT06360549, NCT02821442, NCT01201642, NCT02126436, NCT04636359, NCT02967484, NCT04693390, NCT05798884, NCT04971603, NCT05839132, NCT06304285, NCT06401837, NCT05623137, NCT06063954, NCT04305951, NCT06584409, NCT04664088, NCT02868671, NCT06390761, NCT02644161, NCT04542811, NCT06420778, NCT05254028, NCT05764447, NCT03592797, NCT06573697, NCT06054087, NCT05830877"
LI4,clinicaltrials,NEURALGIA,D000009437,4,"NCT06261801, NCT03580317, NCT06420778, NCT06054087"
LI4,clinicaltrials,NEUROBEHAVIORAL MANIFESTATIONS,D000019954,7,"NCT03726073, NCT05330494, NCT01848158, NCT04950738, NCT06360549, NCT02126436, NCT04693390"
LI4,clinicaltrials,NEUROCOGNITIVE DISORDERS,D000019965,7,"NCT03726073, NCT02457039, NCT04850196, NCT04950738, NCT06360549, NCT04693390, NCT04305951"
LI4,clinicaltrials,NEURODEGENERATIVE DISEASES,D000019636,3,"NCT05839132, NCT06304285, NCT06390761"
LI4,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,69,"NCT05188365, NCT04963582, NCT06280794, NCT03726073, NCT03822273, NCT01913574, NCT05548374, NCT05357157, NCT05686460, NCT05330494, NCT06375382, NCT06188286, NCT03545022, NCT01816386, NCT06393231, NCT05414695, NCT06406244, NCT02761096, NCT03086863, NCT01848158, NCT03762486, NCT05799924, NCT06261801, NCT05730972, NCT05585346, NCT02773472, NCT03881319, NCT05936918, NCT05223517, NCT04665518, NCT03580317, NCT05846217, NCT03328819, NCT02116218, NCT02589418, NCT00641303, NCT06544603, NCT03199495, NCT05182346, NCT02959346, NCT04182295, NCT04950738, NCT06165575, NCT05264649, NCT06360549, NCT01201642, NCT06341270, NCT04910659, NCT02126436, NCT06352164, NCT04693390, NCT04687852, NCT05975385, NCT03938415, NCT06407505, NCT06411054, NCT06063954, NCT06584409, NCT01650207, NCT01285687, NCT05068037, NCT05783011, NCT06420778, NCT05254028, NCT04804761, NCT05408377, NCT03592797, NCT06573697, NCT06054087"
LI4,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,19,"NCT03290976, NCT02744274, NCT05357157, NCT02364726, NCT03582423, NCT05904340, NCT03048591, NCT06261801, NCT05921019, NCT03580317, NCT02583334, NCT04182295, NCT06571110, NCT05587075, NCT02821442, NCT01201642, NCT06420778, NCT05764447, NCT06054087"
LI4,clinicaltrials,NEUROMUSCULAR MANIFESTATIONS,D000020879,2,"NCT03545022, NCT02761096"
LI4,clinicaltrials,NIDOVIRALES INFECTIONS,D000030341,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,NOSE DISEASES,D000009668,4,"NCT02339714, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,NUTRITION DISORDERS,D000009748,4,"NCT05188365, NCT05237089, NCT01102075, NCT02066090"
LI4,clinicaltrials,OBESITY,D000009765,4,"NCT05188365, NCT05237089, NCT01102075, NCT02066090"
LI4,clinicaltrials,OTORHINOLARYNGOLOGIC DISEASES,D000010038,9,"NCT05188365, NCT03934294, NCT03292068, NCT04249921, NCT02339714, NCT04910659, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,OTORHINOLARYNGOLOGIC NEOPLASMS,D000010039,2,"NCT03934294, NCT04249921"
LI4,clinicaltrials,OVARIAN CYSTS,D000010048,2,"NCT03625531, NCT04509817"
LI4,clinicaltrials,OVARIAN DISEASES,D000010049,2,"NCT03625531, NCT04509817"
LI4,clinicaltrials,OVERNUTRITION,D000044343,4,"NCT05188365, NCT05237089, NCT01102075, NCT02066090"
LI4,clinicaltrials,OVERWEIGHT,D000050177,4,"NCT05188365, NCT05237089, NCT01102075, NCT02066090"
LI4,clinicaltrials,PAIN,D000010146,51,"NCT04963582, NCT03822273, NCT01913574, NCT05548374, NCT05686460, NCT05330494, NCT06375382, NCT06188286, NCT03545022, NCT01816386, NCT05414695, NCT06406244, NCT03086863, NCT03762486, NCT05799924, NCT06261801, NCT05730972, NCT02773472, NCT03881319, NCT05936918, NCT05223517, NCT04665518, NCT03580317, NCT03328819, NCT02116218, NCT02589418, NCT03199495, NCT05182346, NCT02959346, NCT04182295, NCT06165575, NCT05264649, NCT06341270, NCT04910659, NCT02126436, NCT06352164, NCT04687852, NCT05975385, NCT03938415, NCT06407505, NCT06411054, NCT06584409, NCT01650207, NCT01285687, NCT05068037, NCT05783011, NCT06420778, NCT05254028, NCT04804761, NCT05408377, NCT06054087"
LI4,clinicaltrials,"PAIN, POSTOPERATIVE",D000010149,15,"NCT05330494, NCT03545022, NCT01816386, NCT05936918, NCT02959346, NCT06165575, NCT06341270, NCT04910659, NCT02126436, NCT05975385, NCT03938415, NCT01285687, NCT05068037, NCT05783011, NCT04804761"
LI4,clinicaltrials,PARALYSIS,D000010243,9,"NCT06280794, NCT06393231, NCT05585346, NCT05846217, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
LI4,clinicaltrials,PARASOMNIAS,D000020447,2,"NCT00641303, NCT06401837"
LI4,clinicaltrials,PARKINSON DISEASE,D000010300,2,"NCT06304285, NCT06390761"
LI4,clinicaltrials,PARKINSONIAN DISORDERS,D000020734,2,"NCT06304285, NCT06390761"
LI4,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,54,"NCT05801666, NCT03726073, NCT03625531, NCT05686460, NCT03934294, NCT02382029, NCT05575544, NCT05330494, NCT03545022, NCT01816386, NCT06393231, NCT04528472, NCT02761096, NCT04850196, NCT03086863, NCT05799924, NCT05730972, NCT03881319, NCT05936918, NCT04509817, NCT05971134, NCT02116218, NCT06544603, NCT02509143, NCT02959346, NCT02592681, NCT06278675, NCT06165575, NCT06341270, NCT04910659, NCT02126436, NCT02967484, NCT04693390, NCT04687852, NCT05975385, NCT03938415, NCT06401837, NCT02204215, NCT05283577, NCT06247007, NCT02619578, NCT02850471, NCT01285687, NCT05068037, NCT03981120, NCT05783011, NCT05212688, NCT04158193, NCT02951611, NCT02333747, NCT04804761, NCT03592797, NCT04801277, NCT04748133"
LI4,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,2,"NCT01987622, NCT05971134"
LI4,clinicaltrials,PELVIC PAIN,D000017699,5,"NCT05686460, NCT05799924, NCT03881319, NCT05223517, NCT04687852"
LI4,clinicaltrials,PERIODONTAL DISEASES,D000010510,2,"NCT06247007, NCT05783011"
LI4,clinicaltrials,PERIODONTITIS,D000010518,2,"NCT06247007, NCT05783011"
LI4,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,15,"NCT03290976, NCT02744274, NCT02364726, NCT03582423, NCT05904340, NCT03048591, NCT06261801, NCT05921019, NCT03580317, NCT05587075, NCT02821442, NCT01201642, NCT06420778, NCT05764447, NCT06054087"
LI4,clinicaltrials,PHARYNGEAL DISEASES,D000010608,3,"NCT03934294, NCT03292068, NCT04910659"
LI4,clinicaltrials,PHARYNGITIS,D000010612,2,"NCT03292068, NCT04910659"
LI4,clinicaltrials,PNEUMONIA,D000011014,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,"PNEUMONIA, VIRAL",D000011024,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,POLYCYSTIC OVARY SYNDROME,D000011085,2,"NCT03625531, NCT04509817"
LI4,clinicaltrials,POSTOPERATIVE COMPLICATIONS,D000011183,26,"NCT05801666, NCT03726073, NCT05330494, NCT03545022, NCT01816386, NCT04850196, NCT05936918, NCT02509143, NCT02959346, NCT06165575, NCT06341270, NCT04910659, NCT02126436, NCT04693390, NCT05975385, NCT03938415, NCT02619578, NCT02850471, NCT01285687, NCT05068037, NCT05783011, NCT04158193, NCT02333747, NCT04804761, NCT04801277, NCT04748133"
LI4,clinicaltrials,POSTOPERATIVE NAUSEA AND VOMITING,D000020250,5,"NCT02509143, NCT05975385, NCT05068037, NCT04801277, NCT04748133"
LI4,clinicaltrials,PREGNANCY COMPLICATIONS,D000011248,2,"NCT04998565, NCT00279071"
LI4,clinicaltrials,PREMENSTRUAL SYNDROME,D000011293,2,"NCT03881319, NCT02592681"
LI4,clinicaltrials,PSYCHOMOTOR AGITATION,D000011595,3,"NCT05330494, NCT01848158, NCT04950738"
LI4,clinicaltrials,PSYCHOMOTOR DISORDERS,D000011596,3,"NCT05330494, NCT01848158, NCT04950738"
LI4,clinicaltrials,RECTAL DISEASES,D000012002,5,"NCT03222557, NCT02509143, NCT05798884, NCT06128785, NCT02388256"
LI4,clinicaltrials,RESPIRATION DISORDERS,D000012120,2,"NCT06278675, NCT02204215"
LI4,clinicaltrials,RESPIRATORY HYPERSENSITIVITY,D000012130,4,"NCT02339714, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,19,"NCT05749757, NCT02663492, NCT05930262, NCT04844710, NCT03292068, NCT05730972, NCT01408212, NCT02339714, NCT06278675, NCT04910659, NCT02486159, NCT02033252, NCT02204215, NCT03342105, NCT05289154, NCT05212688, NCT02951611, NCT04959747, NCT05631145"
LI4,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,12,"NCT05749757, NCT04844710, NCT03292068, NCT02339714, NCT04910659, NCT02486159, NCT02033252, NCT03342105, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
LI4,clinicaltrials,RESPIRATORY TRACT NEOPLASMS,D000012142,4,"NCT02663492, NCT05730972, NCT01408212, NCT02951611"
LI4,clinicaltrials,RHEUMATIC DISEASES,D000012216,4,"NCT05357157, NCT02583334, NCT06571110, NCT04521998"
LI4,clinicaltrials,RHINITIS,D000012220,4,"NCT02339714, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,"RHINITIS, ALLERGIC",D000065631,4,"NCT02339714, NCT02486159, NCT02033252, NCT03342105"
LI4,clinicaltrials,"RHINITIS, ALLERGIC, PERENNIAL",D000012221,2,"NCT02339714, NCT03342105"
LI4,clinicaltrials,RIB FRACTURES,D000012253,2,"NCT03822273, NCT04318496"
LI4,clinicaltrials,RNA VIRUS INFECTIONS,D000012327,6,"NCT05749757, NCT04844710, NCT05289154, NCT05212688, NCT04959747, NCT05631145"
