Row_Number,Acupoint_Code,Relation,Action_Target,Indication,Pinyin_Name,Chinese_Name,SNOMED_code,Mesh_Term,Mesh_Id,NCT_Ids,PMIDs,Acupoint,Anatomy,UBERON code,SNOMED CT code,,,,,,,,,,,,
6503,KI3,clinicaltrials,,,,,,NEUROLOGIC MANIFESTATIONS,D000009461,"NCT05188365, NCT06280794, NCT05548374, NCT06375382, NCT06239740, NCT01848158, NCT03489681, NCT05585346, NCT03881319, NCT05223517, NCT05846217, NCT03328819, NCT00641303, NCT06544603, NCT04127708, NCT06364670, NCT06352164, NCT03906552, NCT02290015, NCT05829278, NCT03802045, NCT05232487",,,,,,,,,,,,,,,,,
6504,KI3,clinicaltrials,,,,,,NEUROMUSCULAR DISEASES,D000009468,"NCT03489681, NCT05921019, NCT05863793",,,,,,,,,,,,,,,,,
6505,KI3,clinicaltrials,,,,,,OSTEOARTHRITIS,D000010003,"NCT01569230, NCT03366363, NCT03274713, NCT03359603",,,,,,,,,,,,,,,,,
6506,KI3,clinicaltrials,,,,,,"OSTEOARTHRITIS, KNEE",D000020370,"NCT01569230, NCT03366363, NCT03274713, NCT03359603",,,,,,,,,,,,,,,,,
6507,KI3,clinicaltrials,,,,,,OTORHINOLARYNGOLOGIC DISEASES,D000010038,"NCT05188365, NCT04127708, NCT06364670, NCT02290015, NCT05829278",,,,,,,,,,,,,,,,,
6508,KI3,clinicaltrials,,,,,,PAIN,D000010146,"NCT05548374, NCT06375382, NCT03489681, NCT03881319, NCT05223517, NCT03328819, NCT06352164, NCT03906552, NCT03802045, NCT05232487",,,,,,,,,,,,,,,,,
6509,KI3,clinicaltrials,,,,,,PARALYSIS,D000010243,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6510,KI3,clinicaltrials,,,,,,PATHOLOGIC PROCESSES,D000010335,"NCT03169504, NCT03881319, NCT06544603, NCT02592681, NCT05288621, NCT06553053, NCT05283577",,,,,,,,,,,,,,,,,
6511,KI3,clinicaltrials,,,,,,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,"NCT03784729, NCT02644746, NCT06102798",,,,,,,,,,,,,,,,,
6512,KI3,clinicaltrials,,,,,,PELVIC PAIN,D000017699,"NCT03881319, NCT05223517",,,,,,,,,,,,,,,,,
6513,KI3,clinicaltrials,,,,,,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,"NCT03489681, NCT05921019, NCT05863793",,,,,,,,,,,,,,,,,
6514,KI3,clinicaltrials,,,,,,PREMENSTRUAL SYNDROME,D000011293,"NCT03881319, NCT02592681",,,,,,,,,,,,,,,,,
6515,KI3,clinicaltrials,,,,,,RESPIRATORY TRACT DISEASES,D000012140,"NCT05749757, NCT03169504",,,,,,,,,,,,,,,,,
6516,KI3,clinicaltrials,,,,,,RHEUMATIC DISEASES,D000012216,"NCT01619176, NCT01569230, NCT03366363, NCT03274713, NCT03359603",,,,,,,,,,,,,,,,,
6517,KI3,clinicaltrials,,,,,,SENSATION DISORDERS,D000012678,"NCT05188365, NCT04127708, NCT06364670, NCT02290015, NCT05829278",,,,,,,,,,,,,,,,,
6518,KI3,clinicaltrials,,,,,,"SIGNS AND SYMPTOMS, DIGESTIVE",D000012817,"NCT06375382, NCT05496543, NCT06352164",,,,,,,,,,,,,,,,,
6519,KI3,clinicaltrials,,,,,,SKIN DISEASES,D000012871,"NCT02964286, NCT03836872, NCT00641303, NCT04144309",,,,,,,,,,,,,,,,,
6520,KI3,clinicaltrials,,,,,,"SLEEP DISORDERS, INTRINSIC",D000020919,"NCT04405427, NCT06212934, NCT04144309",,,,,,,,,,,,,,,,,
6521,KI3,clinicaltrials,,,,,,SLEEP INITIATION AND MAINTENANCE DISORDERS,D000007319,"NCT04405427, NCT06212934, NCT04144309",,,,,,,,,,,,,,,,,
6522,KI3,clinicaltrials,,,,,,SLEEP WAKE DISORDERS,D000012893,"NCT04405427, NCT06212934, NCT00641303, NCT04144309",,,,,,,,,,,,,,,,,
6523,KI3,clinicaltrials,,,,,,SPINAL DISEASES,D000013122,"NCT03784729, NCT02644746, NCT06102798",,,,,,,,,,,,,,,,,
6524,KI3,clinicaltrials,,,,,,SPINAL STENOSIS,D000013130,"NCT03784729, NCT02644746, NCT06102798",,,,,,,,,,,,,,,,,
6525,KI3,clinicaltrials,,,,,,STOMATOGNATHIC DISEASES,D000009057,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6526,KI3,clinicaltrials,,,,,,STROKE,D000020521,"NCT02975362, NCT02472613, NCT05187975",,,,,,,,,,,,,,,,,
6527,KI3,clinicaltrials,,,,,,SYNDROME,D000013577,"NCT03881319, NCT05283577",,,,,,,,,,,,,,,,,
6528,KI3,clinicaltrials,,,,,,TAUOPATHIES,D000024801,"NCT05078944, NCT06346275",,,,,,,,,,,,,,,,,
6529,KI3,clinicaltrials,,,,,,TINNITUS,D000014012,"NCT05188365, NCT04127708, NCT06364670, NCT02290015, NCT05829278",,,,,,,,,,,,,,,,,
6530,KI3,clinicaltrials,,,,,,URINARY BLADDER DISEASES,D000001745,"NCT06232200, NCT03260907",,,,,,,,,,,,,,,,,
6531,KI3,clinicaltrials,,,,,,UROGENITAL DISEASES,D000091642,"NCT05399173, NCT04931355, NCT06232200, NCT05288621, NCT03260907, NCT00279071",,,,,,,,,,,,,,,,,
6532,KI3,clinicaltrials,,,,,,UROLOGIC DISEASES,D000014570,"NCT05399173, NCT06232200, NCT03260907",,,,,,,,,,,,,,,,,
6533,KI3,clinicaltrials,,,,,,UROLOGICAL MANIFESTATIONS,D000020924,"NCT05399173, NCT05288621, NCT03260907",,,,,,,,,,,,,,,,,
6534,KI3,clinicaltrials,,,,,,VASCULAR DISEASES,D000014652,"NCT03784729, NCT01701726, NCT02975362, NCT02472613, NCT05187975",,,,,,,,,,,,,,,,,
6535,KI3,clinicaltrials,,,,,,VIRUS DISEASES,D000014777,"NCT06280794, NCT05749757, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6536,KI3,clinicaltrials,,,,,,WOUNDS AND INJURIES,D000014947,"NCT05957614, NCT03747549, NCT02868671, NCT04189237, NCT01395511",,,,,,,,,,,,,,,,,
6537,KI4,clinicaltrials,,,,,,WOUNDS AND INJURIES,D000014947,"NCT03747549, NCT01395511",,,,,,,,,,,,,,,,,
6538,KI6,clinicaltrials,,,,,,ALZHEIMER DISEASE,D000000544,"NCT03810794, NCT06417086",,,,,,,,,,,,,,,,,
6539,KI6,clinicaltrials,,,,,,BRAIN DISEASES,D000001927,"NCT03810794, NCT06417086, NCT06304285, NCT02868671",,,,,,,,,,,,,,,,,
6540,KI6,clinicaltrials,,,,,,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,"NCT03810794, NCT06417086, NCT06304285, NCT02868671",,,,,,,,,,,,,,,,,
6541,KI6,clinicaltrials,,,,,,DEMENTIA,D000003704,"NCT03810794, NCT06417086",,,,,,,,,,,,,,,,,
6542,KI6,clinicaltrials,,,,,,DYSSOMNIAS,D000020920,"NCT01956760, NCT05510700",,,,,,,,,,,,,,,,,
6543,KI6,clinicaltrials,,,,,,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,"NCT03125304, NCT00279071",,,,,,,,,,,,,,,,,
6544,KI6,clinicaltrials,,,,,,MENTAL DISORDERS,D000001523,"NCT01956760, NCT03810794, NCT06417086, NCT03444896, NCT05510700",,,,,,,,,,,,,,,,,
6545,KI6,clinicaltrials,,,,,,NEOPLASMS,D000009369,"NCT05510700, NCT06465628",,,,,,,,,,,,,,,,,
6546,KI6,clinicaltrials,,,,,,NEOPLASMS BY SITE,D000009371,"NCT05510700, NCT06465628",,,,,,,,,,,,,,,,,
6547,KI6,clinicaltrials,,,,,,NERVOUS SYSTEM DISEASES,D000009422,"NCT01956760, NCT03810794, NCT06417086, NCT05510700, NCT06304285, NCT02868671",,,,,,,,,,,,,,,,,
6548,KI6,clinicaltrials,,,,,,NEUROCOGNITIVE DISORDERS,D000019965,"NCT03810794, NCT06417086, NCT03444896",,,,,,,,,,,,,,,,,
6549,KI6,clinicaltrials,,,,,,NEURODEGENERATIVE DISEASES,D000019636,"NCT03810794, NCT06417086, NCT06304285",,,,,,,,,,,,,,,,,
6550,KI6,clinicaltrials,,,,,,"SLEEP DISORDERS, INTRINSIC",D000020919,"NCT01956760, NCT05510700",,,,,,,,,,,,,,,,,
6551,KI6,clinicaltrials,,,,,,SLEEP INITIATION AND MAINTENANCE DISORDERS,D000007319,"NCT01956760, NCT05510700",,,,,,,,,,,,,,,,,
6552,KI6,clinicaltrials,,,,,,SLEEP WAKE DISORDERS,D000012893,"NCT01956760, NCT05510700",,,,,,,,,,,,,,,,,
6553,KI6,clinicaltrials,,,,,,TAUOPATHIES,D000024801,"NCT03810794, NCT06417086",,,,,,,,,,,,,,,,,
6554,KI6,clinicaltrials,,,,,,UROGENITAL DISEASES,D000091642,"NCT03125304, NCT00279071",,,,,,,,,,,,,,,,,
6555,KI6,clinicaltrials,,,,,,WOUNDS AND INJURIES,D000014947,"NCT06266520, NCT00803582, NCT02868671, NCT01395511",,,,,,,,,,,,,,,,,
6556,LI10,clinicaltrials,,,,,,ARM INJURIES,D000001134,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6557,LI10,clinicaltrials,,,,,,BEHAVIORAL SYMPTOMS,D000001526,"NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6558,LI10,clinicaltrials,,,,,,BRAIN DISEASES,D000001927,"NCT02975362, NCT02472613, NCT04971603, NCT06304285, NCT02644161",,,,,,,,,,,,,,,,,
6559,LI10,clinicaltrials,,,,,,CARDIOVASCULAR DISEASES,D000002318,"NCT02975362, NCT02472613, NCT04971603, NCT01892852, NCT02644161",,,,,,,,,,,,,,,,,
6560,LI10,clinicaltrials,,,,,,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,"NCT02975362, NCT02472613, NCT04971603, NCT06304285, NCT02644161",,,,,,,,,,,,,,,,,
6561,LI10,clinicaltrials,,,,,,CEREBROVASCULAR DISORDERS,D000002561,"NCT02975362, NCT02472613, NCT04971603, NCT02644161",,,,,,,,,,,,,,,,,
6562,LI10,clinicaltrials,,,,,,DEPRESSION,D000003863,"NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6563,LI10,clinicaltrials,,,,,,DEPRESSIVE DISORDER,D000003866,"NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6564,LI10,clinicaltrials,,,,,,ELBOW INJURIES,D000092464,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6565,LI10,clinicaltrials,,,,,,ELBOW TENDINOPATHY,D000070639,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6566,LI10,clinicaltrials,,,,,,MENTAL DISORDERS,D000001523,"NCT02457039, NCT02975362, NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6567,LI10,clinicaltrials,,,,,,MOOD DISORDERS,D000019964,"NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6568,LI10,clinicaltrials,,,,,,MUSCULAR DISEASES,D000009135,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6569,LI10,clinicaltrials,,,,,,MUSCULOSKELETAL DISEASES,D000009140,"NCT06535594, NCT02321696, NCT03820856, NCT01650207",,,,,,,,,,,,,,,,,
6570,LI10,clinicaltrials,,,,,,NEOPLASMS,D000009369,"NCT02457039, NCT01892852",,,,,,,,,,,,,,,,,
6571,LI10,clinicaltrials,,,,,,NERVOUS SYSTEM DISEASES,D000009422,"NCT03290976, NCT02975362, NCT02472613, NCT04971603, NCT01892852, NCT06304285, NCT02644161, NCT06054087",,,,,,,,,,,,,,,,,
6572,LI10,clinicaltrials,,,,,,NEUROLOGIC MANIFESTATIONS,D000009461,"NCT03328819, NCT02116218, NCT05182346, NCT02959346, NCT01650207, NCT06054087",,,,,,,,,,,,,,,,,
6573,LI10,clinicaltrials,,,,,,NEUROMUSCULAR DISEASES,D000009468,"NCT03290976, NCT01892852, NCT06054087",,,,,,,,,,,,,,,,,
6574,LI10,clinicaltrials,,,,,,PAIN,D000010146,"NCT03328819, NCT02116218, NCT05182346, NCT02959346, NCT01650207, NCT06054087",,,,,,,,,,,,,,,,,
6575,LI10,clinicaltrials,,,,,,PATHOLOGIC PROCESSES,D000010335,"NCT02116218, NCT02959346",,,,,,,,,,,,,,,,,
6576,LI10,clinicaltrials,,,,,,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,"NCT03290976, NCT01892852, NCT06054087",,,,,,,,,,,,,,,,,
6577,LI10,clinicaltrials,,,,,,STROKE,D000020521,"NCT02975362, NCT02472613, NCT04971603, NCT02644161",,,,,,,,,,,,,,,,,
6578,LI10,clinicaltrials,,,,,,TENDINOPATHY,D000052256,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6579,LI10,clinicaltrials,,,,,,TENDON INJURIES,D000013708,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6580,LI10,clinicaltrials,,,,,,TENNIS ELBOW,D000013716,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6581,LI10,clinicaltrials,,,,,,VASCULAR DISEASES,D000014652,"NCT02975362, NCT02472613, NCT04971603, NCT01892852, NCT02644161",,,,,,,,,,,,,,,,,
6582,LI10,clinicaltrials,,,,,,WOUNDS AND INJURIES,D000014947,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6583,LI11,clinicaltrials,,,,,,ABDOMINAL PAIN,D000015746,"NCT06375382, NCT06352164",,,,,,,,,,,,,,,,,
6584,LI11,clinicaltrials,,,,,,ARM INJURIES,D000001134,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6585,LI11,clinicaltrials,,,,,,ARTHRALGIA,D000018771,"NCT01733914, NCT01650207",,,,,,,,,,,,,,,,,
6586,LI11,clinicaltrials,,,,,,ARTHRITIS,D000001168,"NCT01619176, NCT03925467, NCT04733352, NCT04521998",,,,,,,,,,,,,,,,,
6587,LI11,clinicaltrials,,,,,,"ARTHRITIS, RHEUMATOID",D000001172,"NCT01619176, NCT04521998",,,,,,,,,,,,,,,,,
6588,LI11,clinicaltrials,,,,,,AUTOIMMUNE DISEASES,D000001327,"NCT01619176, NCT05871658, NCT04521998",,,,,,,,,,,,,,,,,
6589,LI11,clinicaltrials,,,,,,BEHAVIORAL SYMPTOMS,D000001526,"NCT01174394, NCT01848158, NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6590,LI11,clinicaltrials,,,,,,BELL PALSY,D000020330,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6591,LI11,clinicaltrials,,,,,,BODY WEIGHT,D000001835,"NCT05188365, NCT02936973, NCT05347030, NCT06316310, NCT05237089, NCT06359418, NCT01102075, NCT02066090",,,,,,,,,,,,,,,,,
6592,LI11,clinicaltrials,,,,,,BRAIN DISEASES,D000001927,"NCT01174394, NCT05930262, NCT02975362, NCT02761096, NCT02472613, NCT02967484, NCT04971603, NCT05623137, NCT02644161, NCT04542811, NCT01806233",,,,,,,,,,,,,,,,,
6593,LI11,clinicaltrials,,,,,,BREAST CANCER LYMPHEDEMA,D000072656,"NCT03373474, NCT04158193",,,,,,,,,,,,,,,,,
6594,LI11,clinicaltrials,,,,,,BREAST DISEASES,D000001941,"NCT02364726, NCT03373474, NCT02964286, NCT04158193",,,,,,,,,,,,,,,,,
6595,LI11,clinicaltrials,,,,,,BREAST NEOPLASMS,D000001943,"NCT02364726, NCT03373474, NCT02964286, NCT04158193",,,,,,,,,,,,,,,,,
6596,LI11,clinicaltrials,,,,,,BURSITIS,D000002062,"NCT01526031, NCT04802213",,,,,,,,,,,,,,,,,
6597,LI11,clinicaltrials,,,,,,CARDIOVASCULAR DISEASES,D000002318,"NCT01701726, NCT01174394, NCT05930262, NCT06537167, NCT03249701, NCT00459680, NCT02975362, NCT02761096, NCT02472613, NCT05716399, NCT02967484, NCT04971603, NCT01892852, NCT05623137, NCT02644161, NCT01806233",,,,,,,,,,,,,,,,,
6598,LI11,clinicaltrials,,,,,,CARPAL TUNNEL SYNDROME,D000002349,"NCT06201520, NCT01102868",,,,,,,,,,,,,,,,,
6599,LI11,clinicaltrials,,,,,,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,"NCT01174394, NCT05930262, NCT02975362, NCT02761096, NCT02472613, NCT02967484, NCT04971603, NCT05623137, NCT02644161, NCT04542811, NCT01806233",,,,,,,,,,,,,,,,,
6600,LI11,clinicaltrials,,,,,,CEREBROVASCULAR DISORDERS,D000002561,"NCT01174394, NCT05930262, NCT02975362, NCT02761096, NCT02472613, NCT02967484, NCT04971603, NCT05623137, NCT02644161, NCT01806233",,,,,,,,,,,,,,,,,
6601,LI11,clinicaltrials,,,,,,COLONIC DISEASES,D000003108,"NCT02509143, NCT02388256, NCT05757037, NCT01350570",,,,,,,,,,,,,,,,,
6602,LI11,clinicaltrials,,,,,,"COLONIC DISEASES, FUNCTIONAL",D000003109,"NCT05757037, NCT01350570",,,,,,,,,,,,,,,,,
6603,LI11,clinicaltrials,,,,,,COLORECTAL NEOPLASMS,D000015179,"NCT02509143, NCT02388256",,,,,,,,,,,,,,,,,
6604,LI11,clinicaltrials,,,,,,CONNECTIVE TISSUE DISEASES,D000003240,"NCT01619176, NCT04521998",,,,,,,,,,,,,,,,,
6605,LI11,clinicaltrials,,,,,,CONSTIPATION,D000003248,"NCT01411501, NCT04318808, NCT05757037",,,,,,,,,,,,,,,,,
6606,LI11,clinicaltrials,,,,,,CORONAVIRIDAE INFECTIONS,D000003333,"NCT04844710, NCT05692258",,,,,,,,,,,,,,,,,
6607,LI11,clinicaltrials,,,,,,CORONAVIRUS INFECTIONS,D000018352,"NCT04844710, NCT05692258",,,,,,,,,,,,,,,,,
6608,LI11,clinicaltrials,,,,,,COVID-19,D000086382,"NCT04844710, NCT05692258",,,,,,,,,,,,,,,,,
6609,LI11,clinicaltrials,,,,,,CRANIAL NERVE DISEASES,D000003389,"NCT06280794, NCT05871658, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6610,LI11,clinicaltrials,,,,,,CROHN DISEASE,D000003424,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06553053, NCT04187820",,,,,,,,,,,,,,,,,
6611,LI11,clinicaltrials,,,,,,CUMULATIVE TRAUMA DISORDERS,D000012090,"NCT06201520, NCT01102868",,,,,,,,,,,,,,,,,
6612,LI11,clinicaltrials,,,,,,DEPRESSION,D000003863,"NCT01174394, NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6613,LI11,clinicaltrials,,,,,,DEPRESSIVE DISORDER,D000003866,"NCT01174394, NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6614,LI11,clinicaltrials,,,,,,DERMATITIS,D000003872,"NCT05529836, NCT01074164",,,,,,,,,,,,,,,,,
6615,LI11,clinicaltrials,,,,,,"DERMATITIS, ATOPIC",D000003876,"NCT05529836, NCT01074164",,,,,,,,,,,,,,,,,
6616,LI11,clinicaltrials,,,,,,DIABETES MELLITUS,D000003920,"NCT05347030, NCT06359418, NCT04076800, NCT06330233",,,,,,,,,,,,,,,,,
6617,LI11,clinicaltrials,,,,,,DIGESTIVE SYSTEM DISEASES,D000004066,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT02509143, NCT06352164, NCT02388256, NCT06553053, NCT05757037, NCT04187820, NCT01350570, NCT01422928",,,,,,,,,,,,,,,,,
6618,LI11,clinicaltrials,,,,,,DIGESTIVE SYSTEM NEOPLASMS,D000004067,"NCT02509143, NCT02388256, NCT01422928",,,,,,,,,,,,,,,,,
6619,LI11,clinicaltrials,,,,,,DISEASE,D000004194,"NCT06201520, NCT01102868, NCT02204215, NCT05757037",,,,,,,,,,,,,,,,,
6620,LI11,clinicaltrials,,,,,,DISEASE ATTRIBUTES,D000020969,"NCT06544603, NCT06553053",,,,,,,,,,,,,,,,,
6621,LI11,clinicaltrials,,,,,,DNA VIRUS INFECTIONS,D000004266,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6622,LI11,clinicaltrials,,,,,,EAR DISEASES,D000004427,"NCT05188365, NCT05511753",,,,,,,,,,,,,,,,,
6623,LI11,clinicaltrials,,,,,,ECZEMA,D000004485,"NCT05529836, NCT01074164",,,,,,,,,,,,,,,,,
6624,LI11,clinicaltrials,,,,,,ELBOW INJURIES,D000092464,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6625,LI11,clinicaltrials,,,,,,ELBOW TENDINOPATHY,D000070639,"NCT06535594, NCT02321696, NCT03820856",,,,,,,,,,,,,,,,,
6626,LI11,clinicaltrials,,,,,,ENDOCRINE SYSTEM DISEASES,D000004700,"NCT05347030, NCT06359418, NCT04076800, NCT06330233",,,,,,,,,,,,,,,,,
6627,LI11,clinicaltrials,,,,,,EYE DISEASES,D000005128,"NCT05871658, NCT01105221",,,,,,,,,,,,,,,,,
6628,LI11,clinicaltrials,,,,,,FACIAL NERVE DISEASES,D000005155,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6629,LI11,clinicaltrials,,,,,,FACIAL PARALYSIS,D000005158,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6630,LI11,clinicaltrials,,,,,,FEMALE UROGENITAL DISEASES,D000052776,"NCT03249701, NCT01422928",,,,,,,,,,,,,,,,,
6631,LI11,clinicaltrials,,,,,,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,"NCT03249701, NCT01422928",,,,,,,,,,,,,,,,,
6632,LI11,clinicaltrials,,,,,,FIBROMYALGIA,D000005356,"NCT05357157, NCT02583334, NCT06571110",,,,,,,,,,,,,,,,,
6633,LI11,clinicaltrials,,,,,,GASTROENTERITIS,D000005759,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06553053, NCT04187820",,,,,,,,,,,,,,,,,
6634,LI11,clinicaltrials,,,,,,GASTROINTESTINAL DISEASES,D000005767,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT02509143, NCT06352164, NCT02388256, NCT06553053, NCT05757037, NCT04187820, NCT01350570, NCT01422928",,,,,,,,,,,,,,,,,
6635,LI11,clinicaltrials,,,,,,GASTROINTESTINAL NEOPLASMS,D000005770,"NCT02509143, NCT02388256, NCT01422928",,,,,,,,,,,,,,,,,
6636,LI11,clinicaltrials,,,,,,"GENETIC DISEASES, INBORN",D000030342,"NCT05529836, NCT01074164, NCT05045820",,,,,,,,,,,,,,,,,
6637,LI11,clinicaltrials,,,,,,GLUCOSE INTOLERANCE,D000018149,"NCT05347030, NCT06359418",,,,,,,,,,,,,,,,,
6638,LI11,clinicaltrials,,,,,,GLUCOSE METABOLISM DISORDERS,D000044882,"NCT05347030, NCT06359418, NCT04076800",,,,,,,,,,,,,,,,,
6639,LI11,clinicaltrials,,,,,,HEARING DISORDERS,D000006311,"NCT05188365, NCT05511753",,,,,,,,,,,,,,,,,
6640,LI11,clinicaltrials,,,,,,HEMATOLOGIC DISEASES,D000006402,"NCT01892852, NCT05045820",,,,,,,,,,,,,,,,,
6641,LI11,clinicaltrials,,,,,,HERPESVIRIDAE INFECTIONS,D000006566,"NCT06280794, NCT05585346, NCT05846217, NCT06544603",,,,,,,,,,,,,,,,,
6642,LI11,clinicaltrials,,,,,,HYPERGLYCEMIA,D000006943,"NCT05347030, NCT06359418",,,,,,,,,,,,,,,,,
6643,LI11,clinicaltrials,,,,,,HYPERSENSITIVITY,D000006967,"NCT05529836, NCT01074164",,,,,,,,,,,,,,,,,
6644,LI11,clinicaltrials,,,,,,"HYPERSENSITIVITY, IMMEDIATE",D000006969,"NCT05529836, NCT01074164",,,,,,,,,,,,,,,,,
6645,LI11,clinicaltrials,,,,,,HYPERTENSION,D000006973,"NCT01701726, NCT06537167, NCT00459680",,,,,,,,,,,,,,,,,
6646,LI11,clinicaltrials,,,,,,IMMUNE SYSTEM DISEASES,D000007154,"NCT01619176, NCT05871658, NCT05529836, NCT01074164, NCT01892852, NCT04521998",,,,,,,,,,,,,,,,,
6647,LI11,clinicaltrials,,,,,,INFECTIONS,D000007239,"NCT06280794, NCT04844710, NCT05692258, NCT03292068, NCT05585346, NCT05846217, NCT06544603, NCT04910659, NCT02204215",,,,,,,,,,,,,,,,,
6648,LI11,clinicaltrials,,,,,,INFLAMMATION,D000007249,"NCT02761096, NCT02204215, NCT06247007",,,,,,,,,,,,,,,,,
6649,LI11,clinicaltrials,,,,,,INFLAMMATORY BOWEL DISEASES,D000015212,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06553053, NCT04187820",,,,,,,,,,,,,,,,,
6650,LI11,clinicaltrials,,,,,,INTESTINAL DISEASES,D000007410,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT02509143, NCT06352164, NCT02388256, NCT06553053, NCT05757037, NCT04187820, NCT01350570",,,,,,,,,,,,,,,,,
6651,LI11,clinicaltrials,,,,,,INTESTINAL NEOPLASMS,D000007414,"NCT02509143, NCT02388256",,,,,,,,,,,,,,,,,
6652,LI11,clinicaltrials,,,,,,IRRITABLE BOWEL SYNDROME,D000043183,"NCT05757037, NCT01350570",,,,,,,,,,,,,,,,,
6653,LI11,clinicaltrials,,,,,,JOINT DISEASES,D000007592,"NCT01526031, NCT01619176, NCT03925467, NCT04802213, NCT01733914, NCT04733352, NCT04521998, NCT01650207",,,,,,,,,,,,,,,,,
6654,LI11,clinicaltrials,,,,,,LUNG DISEASES,D000008171,"NCT05930262, NCT04844710, NCT05692258",,,,,,,,,,,,,,,,,
6655,LI11,clinicaltrials,,,,,,LYMPHATIC DISEASES,D000008206,"NCT03373474, NCT01892852, NCT04158193",,,,,,,,,,,,,,,,,
6656,LI11,clinicaltrials,,,,,,LYMPHEDEMA,D000008209,"NCT03373474, NCT04158193",,,,,,,,,,,,,,,,,
6657,LI11,clinicaltrials,,,,,,MALE UROGENITAL DISEASES,D000052801,"NCT03249701, NCT01422928",,,,,,,,,,,,,,,,,
6658,LI11,clinicaltrials,,,,,,MEDIAN NEUROPATHY,D000020423,"NCT06201520, NCT01102868",,,,,,,,,,,,,,,,,
6659,LI11,clinicaltrials,,,,,,MENTAL DISORDERS,D000001523,"NCT01174394, NCT03249701, NCT02975362, NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6660,LI11,clinicaltrials,,,,,,METABOLIC DISEASES,D000008659,"NCT05347030, NCT06359418, NCT04076800",,,,,,,,,,,,,,,,,
6661,LI11,clinicaltrials,,,,,,MONONEUROPATHIES,D000020422,"NCT06201520, NCT01102868",,,,,,,,,,,,,,,,,
6662,LI11,clinicaltrials,,,,,,MOOD DISORDERS,D000019964,"NCT01174394, NCT03328819, NCT02472613, NCT02644161",,,,,,,,,,,,,,,,,
6663,LI11,clinicaltrials,,,,,,MOUTH DISEASES,D000009059,"NCT06280794, NCT02761096, NCT05585346, NCT05846217, NCT06544603, NCT06247007",,,,,,,,,,,,,,,,,
6664,LI11,clinicaltrials,,,,,,MUSCULAR DISEASES,D000009135,"NCT05357157, NCT06535594, NCT02321696, NCT02583334, NCT04182295, NCT06571110, NCT03820856",,,,,,,,,,,,,,,,,
